0.578,-0.75561
0.579,-0.75596
0.58,-0.75631
0.581,-0.75667
0.582,-0.75702
0.583,-0.75737
0.584,-0.75772
0.585,-0.75808
0.586,-0.75843
0.587,-0.75878
0.588,-0.75913
0.589,-0.75948
0.59,-0.75984
0.591,-0.76019
0.592,-0.76054
0.593,-0.76089
0.594,-0.76124
0.595,-0.7616
0.596,-0.76195
0.597,-0.7623
0.598,-0.76265
0.599,-0.763
0.6,-0.76335
0.601,-0.7637
0.602,-0.76405
0.603,-0.7644
0.604,-0.76476
0.605,-0.76511
0.606,-0.76546
0.607,-0.76581
0.608,-0.76616
0.609,-0.76651
0.61,-0.76686
0.611,-0.76721
0.612,-0.76756
0.613,-0.76791
0.614,-0.76826
0.615,-0.76861
0.616,-0.76896
0.617,-0.76931
0.618,-0.76966
0.619,-0.77001
0.62,-0.77036
0.621,-0.77071
0.622,-0.77106
0.623,-0.77141
0.624,-0.77176
0.625,-0.7721
0.626,-0.77245
0.627,-0.7728
0.628,-0.77315
0.629,-0.7735
0.63,-0.77385
0.631,-0.7742
0.632,-0.77455
0.633,-0.7749
0.634,-0.77524
0.635,-0.77559
0.636,-0.77594
0.637,-0.77629
0.638,-0.77664
0.639,-0.77699
0.64,-0.77734
0.641,-0.77768
0.642,-0.77803
0.643,-0.77838
0.644,-0.77873
0.645,-0.77907
0.646,-0.77942
0.647,-0.77977
0.648,-0.78012
0.649,-0.78047
0.65,-0.78081
0.651,-0.78116
0.652,-0.78151
0.653,-0.78186
0.654,-0.7822
0.655,-0.78255
0.656,-0.7829
0.657,-0.78324
0.658,-0.78359
0.659,-0.78394
0.66,-0.78428
0.661,-0.78463
0.662,-0.78498
0.663,-0.78532
0.664,-0.78567
0.665,-0.78602
0.666,-0.78636
0.667,-0.78671
0.668,-0.78706
0.669,-0.7874
0.67,-0.78775
0.671,-0.7881
0.672,-0.78844
0.673,-0.78879
0.674,-0.78913
0.675,-0.78948
0.676,-0.78983
0.677,-0.79017
0.678,-0.79052
0.679,-0.79086
0.68,-0.79121
0.681,-0.79155
0.682,-0.7919
0.683,-0.79224
0.684,-0.79259
0.685,-0.79294
0.686,-0.79328
0.687,-0.79363
0.688,-0.79397
0.689,-0.79432
0.69,-0.79466
0.691,-0.79501
0.692,-0.79535
0.693,-0.7957
0.694,-0.79604
0.695,-0.79639
0.696,-0.79673
0.697,-0.79707
0.698,-0.79742
0.699,-0.79776
0.7,-0.79811
0.701,-0.79845
0.702,-0.7988
0.703,-0.79914
0.704,-0.79948
0.705,-0.79983
0.706,-0.80017
0.707,-0.80052
0.708,-0.80086
0.709,-0.8012
0.71,-0.80155
0.711,-0.80189
0.712,-0.80224
0.713,-0.80258
0.714,-0.80292
0.715,-0.80327
0.716,-0.80361
0.717,-0.80395
0.718,-0.8043
0.719,-0.80464
0.72,-0.80498
0.721,-0.80533
0.722,-0.80567
0.723,-0.80601
0.724,-0.80636
0.725,-0.8067
0.726,-0.80704
0.727,-0.80739
0.728,-0.80773
0.729,-0.80807
0.73,-0.80841
0.731,-0.80876
0.732,-0.8091
0.733,-0.80944
0.734,-0.80978
0.735,-0.81013
0.736,-0.81047
0.737,-0.81081
0.738,-0.81115
0.739,-0.8115
0.74,-0.81184
0.741,-0.81218
0.742,-0.81252
0.743,-0.81287
0.744,-0.81321
0.745,-0.81355
0.746,-0.81389
0.747,-0.81423
0.748,-0.81457
0.749,-0.81492
0.75,-0.81526
0.751,-0.8156
0.752,-0.81594
0.753,-0.81628
0.754,-0.81662
0.755,-0.81697
0.756,-0.81731
0.757,-0.81765
0.758,-0.81799
0.759,-0.81833
0.76,-0.81867
0.761,-0.81901
0.762,-0.81935
0.763,-0.8197
0.764,-0.82004
0.765,-0.82038
0.766,-0.82072
0.767,-0.82106
0.768,-0.8214
0.769,-0.82174
0.77,-0.82208
0.771,-0.82242
0.772,-0.82276
0.773,-0.8231
0.774,-0.82344
0.775,-0.82378
0.776,-0.82413
0.777,-0.82447
0.778,-0.82481
0.779,-0.82515
0.78,-0.82549
0.781,-0.82583
0.782,-0.82617
0.783,-0.82651
0.784,-0.82685
0.785,-0.82719
0.786,-0.82753
0.787,-0.82787
0.788,-0.82821
0.789,-0.82855
0.79,-0.82889
0.791,-0.82923
0.792,-0.82957
0.793,-0.82991
0.794,-0.83024
0.795,-0.83058
0.796,-0.83092
0.797,-0.83126
0.798,-0.8316
0.799,-0.83194
0.8,-0.83228
0.801,-0.83262
0.802,-0.83296
0.803,-0.8333
0.804,-0.83364
0.805,-0.83398
0.806,-0.83432
0.807,-0.83466
0.808,-0.83499
0.809,-0.83533
0.81,-0.83567
0.811,-0.83601
0.812,-0.83635
0.813,-0.83669
0.814,-0.83703
0.815,-0.83737
0.816,-0.8377
0.817,-0.83804
0.818,-0.83838
0.819,-0.83872
0.82,-0.83906
0.821,-0.8394
0.822,-0.83974
0.823,-0.84007
0.824,-0.84041
0.825,-0.84075
0.826,-0.84109
0.827,-0.84143
